Colonia,Alcaldía,lat,lon,hospital_dist(km),pharmacy_dist(km),clinic_dist(km),dentist_dist(km),doctors_dist(km),convenience_dist(km),supermarket_dist(km),butcher_dist(km),marketplace_dist(km),greengrocer_dist(km),mall_dist(km),school_dist(km),university_dist(km),kindergarten_dist(km),bank_dist(km),atm_dist(km),target
15 DE AGOSTO,GUSTAVO A. MADERO,19.484954918,-99.108504951,0.5819452391430074,0.1628329790113247,0.4940973392921933,1.0721352734310372,2.012022790503891,0.4489531208416739,0.3032100571322892,1.923380974902717,0.5115812946079435,1.9495695076306068,5.158039977504161,0.1722165252692042,5.361832749893027,1.1014960699160845,0.414509819680404,1.5575082212343825,19231.0
10 DE MAYO,VENUSTIANO CARRANZA,19.433402149,-99.117404196,1.3525055371454968,0.9125981379329282,1.3572506773102455,3.204232645854101,1.7172923053235989,0.2459952734350154,1.3283628062324588,1.2682958906763455,2.147962758904576,2.009718656677808,1.5356901185175205,1.0967835513088486,4.326300400767812,1.3151864933767623,1.238445666499608,1.9629693740017968,17857.0
7 DE NOVIEMBRE,GUSTAVO A. MADERO,19.459520493,-99.118747046,1.0224584345113066,0.7398786178692549,0.8705074036031897,1.6291143100174308,1.2783310863932935,0.5247032172298207,0.9030052351096785,1.186311859205173,0.3257367704154469,1.390605916578855,2.143304568494619,0.5639262470168371,4.884199771574073,1.2004096518272538,0.8444581744191885,0.9205160029552288,17757.5
7 DE JULIO (AMPL),VENUSTIANO CARRANZA,19.432517826,-99.109546525,1.196951763517839,1.026538108563546,1.8426662983810944,2.456661660700672,1.8758234321134688,0.5610486169516946,1.6437522972355756,1.914384826771331,2.193805825624305,2.7816982449319188,1.9211713048923424,0.7435372810053321,4.480441766784267,2.1440352942436216,1.5075686933587311,2.7814068191517443,23417.0
1RA VICTORIA SECCION BOSQUES,ALVARO OBREGON,19.3874441,-99.19772578,0.6921358537587311,0.6328328738726998,2.1780016585721245,1.2868329407068089,1.8762581457825405,0.5757188353291558,0.9522396903185468,1.687158857337851,0.5350528008576197,1.2257908872898913,3.128626976103835,0.5077584179611534,3.606467286018961,1.937999469531068,0.7414303016768364,1.388306528949454,31250.0
ZONA MILITAR FAVE SEDENA (U HAB),IZTAPALAPA,19.311540841,-99.083730371,0.1940745376567905,0.4006035439307697,3.593563266223494,0.8098352119836673,4.689415985852658,0.3040983073839825,0.8175977603384298,0.4083074773229705,2.0081453780057483,0.6826009985525759,5.780888348521285,2.620469939773624,4.526333436883681,2.726177982976942,0.8697199030632269,5.899051338330271,18150.72
VILLA QUIETUD (FRACC),COYOACAN,19.30456475,-99.105070054,2.519628680761126,0.5609053201088763,3.066734370553256,1.8391089212246807,2.421418183912711,0.5127425073855107,2.1549281549473336,2.085977379099325,1.3733744964328314,2.345891223336158,6.883592317551294,0.5972242211369455,3.862145614212908,2.151237403507432,2.1262014605483333,3.873866677507813,21568.06
VILLA PANAMERICANA 3ERA. SECCIN (U HAB),COYOACAN,19.307899506,-99.172468415,1.3500756598536745,0.1498452566901764,0.5233566096885282,0.1876471092228445,0.1923538938262932,0.4088430688257231,0.2129549193490763,0.1765064176339034,0.4156756385946591,1.1657437362267191,4.097592156004502,1.5633233893608087,1.0879646377581749,2.1125499016565485,0.6112085249740731,0.7072204023261445,38376.71
VERTIZ NARVARTE,BENITO JUAREZ,19.381628375,-99.153719228,1.239247235490844,0.179203746334715,0.7295214845074571,0.9003900457478142,1.4377420895261237,0.1128040897429387,0.5105573637424766,0.7368463240881709,1.0293070917804048,0.7783239668092284,3.3093205263268564,0.2643663510457227,0.8577819422234131,1.3201511012537523,0.3939474863035044,0.9321776979190738,35192.12
VENUSTIANO CARRANZA (AMPL),VENUSTIANO CARRANZA,19.444104965,-99.104934441,1.2269569309852109,0.1895415511146299,1.6803840206579803,3.127215754209802,1.1498975152282094,1.0399096044766205,0.5776655881110152,0.9975300292405784,1.1701112366019053,2.616113713707093,1.26964099810914,0.6402487063444255,5.529269071893872,2.77104050303336,0.6892324493791065,3.050369342068447,29119.73
VALLEJO I,GUSTAVO A. MADERO,19.466982477,-99.135949384,0.9671942740411203,0.5792530239649376,1.1764761949482456,0.5428062241993762,0.6108016050957686,0.1587740221224021,0.1820842510244318,2.956979548094416,0.2926192615009859,1.2383885369067715,2.8321555858970577,0.6816614091823504,4.119938029517458,0.969766960747217,0.5607521456297594,1.0855529911684891,30493.69
VALLE DE SAN LORENZO I,IZTAPALAPA,19.297920411,-99.076847351,1.697304759437182,0.2455079525655993,4.560727950091449,0.8856631497295726,5.455736894789534,0.1176834233964457,1.0730919831358516,0.4481041063985063,1.8067156322622389,0.1173451955569229,7.164789530211728,3.129873429414212,5.996253499522626,4.313505179374706,1.7224326063246749,6.163656820929332,16840.07
TRANSITO,CUAUHTEMOC,19.418741181,-99.131818987,0.5334290472528301,0.6978986645824995,1.0486440870777607,2.8681903329663148,1.1993465429540533,0.6192177998472495,0.2410090182298939,1.0451842685756814,0.7535434113305429,1.0608415199399115,2.6111277324068998,0.5447758662268563,2.867413452695449,1.8783552918696047,0.4620700663412131,1.4744866098391645,32076.99
TORRE BLANCA (AMPL),MIGUEL HIDALGO,19.454617677,-99.199572808,0.3451881528488706,0.6553545845835439,0.2197720420701942,2.4265050421292784,1.9280408550794237,0.1652340567618401,0.3140344178081026,2.672297764897606,1.1105444976728027,2.2932447294241105,2.0244144228280203,0.3929650193912702,4.745613739007652,2.81488589688125,0.2194979205570387,1.6143722214971867,27619.82
TOLTECA,ALVARO OBREGON,19.390053186,-99.19804784,0.6739437015602583,0.5068103746834658,2.251617299641019,1.55320842985595,1.5941449951200006,0.4486173823010928,0.999915394262614,1.72344765159971,0.4250935884896707,1.4685174001921766,3.418599295918696,0.4538993331573969,3.774004184504221,1.9289706346749556,0.7654638452373194,1.3197266370221008,30423.13
TLAXPANA,MIGUEL HIDALGO,19.441705913,-99.169034067,0.270301482054579,0.5714028083537639,1.6142159244843124,1.8073604682870863,2.0423857990344074,0.2765832579431905,0.7132524406158288,3.1381417078924545,1.5209071617002827,1.9048173527699583,2.103587289281702,0.6380257181414856,1.237597176157906,0.8044402181667281,0.6965390770246513,1.090856134338245,37452.17
TLACUITLAPA,ALVARO OBREGON,19.353542322,-99.240148121,1.8869370743049008,0.8751098784749354,2.033070089810117,1.7608408348605138,4.382990738006191,1.3892473320863297,1.0257488678252311,4.517893746510978,1.5550425379383357,1.560850825655948,1.64949518066901,1.1996051802214325,2.570527360893926,1.280421518983877,1.1544044497893922,2.5934523031777346,28570.1
STA MARTHA ACATITLA NTE (AMPL) II,IZTAPALAPA,19.373959406,-99.012122134,1.2146741322795704,1.9637807447487736,2.496001125924261,2.812648574826436,2.979666165537349,1.4414455207722474,1.23907171053701,3.79087795102658,3.5411672391948747,8.209733751342204,3.0466310731730206,0.770156464228443,3.0804286754705474,3.950430948834731,0.4904026973660001,3.074977356450256,24755.44
STA ISABEL INDUSTRIAL,IZTAPALAPA,19.353071118,-99.103871473,0.5550367909383881,0.3405932162206981,2.042126754743184,0.3184681797183754,2.7071830224666087,0.7162822393581043,0.2779377783490878,0.5876716446529239,2.3674278705508893,2.039043468394085,3.595418412356308,0.8167539293036303,2.7543940949532995,0.8373265861101592,0.3232374306912627,3.074001982403653,27394.13
SIMON  BOLIVAR,VENUSTIANO CARRANZA,19.449378235,-99.097399317,1.6665713755437708,0.720815645022311,2.5108490290030088,3.399674049550061,1.8248649519774105,1.3398182896607425,0.619731548669952,1.586894944407862,1.5814657795523548,2.2078033434829343,1.0563378813630553,0.7015737292205722,5.963147276924035,3.639942857656457,1.0309833801698791,3.1110200725217965,28018.83
SAUZALES CEBADALES (U HAB),TLALPAN,19.297506804,-99.11059389,2.0994543176315457,0.4597246930232584,2.427214300981709,1.4089631531581055,2.078403978608361,0.2036198107836032,1.5727951889601253,2.089057479664357,1.7493143567616751,3.0547468687427104,7.157647848255082,0.4662371797723147,3.6045557299824265,1.2306874387196594,1.5041566130782265,3.598986198821761,21407.03
SANTIAGO ZAPOTITLAN (PBLO),TLAHUAC,19.306863662,-99.031141452,5.381990922295239,1.3088298743074147,4.605695661665125,3.4881770324148227,7.609355896558821,1.7215143637111363,3.3671858867013222,4.495944166173659,6.670472708967217,4.814355746524037,4.680474427742291,1.2810889838801205,6.987575723876589,6.463971959170007,1.4778629706995468,10.789686377640162,1272.79
SANTIAGO NORTE,IZTACALCO,19.39221947,-99.124619942,0.9317899158025904,0.9775815413141898,1.5610945429015135,1.4931396098893943,1.6349069503828362,0.6881388180970355,1.357982225364761,1.1483187349061832,1.2071467107110114,2.78105797096509,3.870144225484875,0.9207467199148506,1.4634854789481273,2.419105775981808,1.0308593701242148,1.3886300082005578,32786.86
SANTIAGO AHUIZOTLA (PBLO),AZCAPOTZALCO,19.476759402,-99.209716591,2.322882317350081,2.161142098982214,2.90059872431494,2.2409202683676184,2.666745256279267,1.1669197315247222,2.119854321431118,3.685828384352305,2.5141198421411035,3.288962427358552,2.904234597711999,1.2597170248266465,3.7767233918302936,0.8922018009286585,1.5393207560275548,1.853106996117618,24899.29
SANTA TERESA,LA MAGDALENA CONTRERAS,19.310632077,-99.227045522,1.5916210564560394,0.2055909088175783,1.5006566238335184,1.711090603860343,4.199491244422816,0.8518494989601485,1.2729836895059572,2.1792201944852527,3.9174973355962046,2.1849798823394897,1.0587343069862072,0.7410878269608743,0.4119133573277566,2.2863446845774544,0.6348565503058756,3.1099460845691937,34736.41
SANTA MARIA TEPEPAN (PBLO),XOCHIMILCO,19.272550105,-99.137636236,0.4906596690226052,0.9087384593921538,2.580604989362151,1.831476565104518,2.439650594413225,0.7417540092645394,0.4881191409087284,2.492125718730818,3.4856009459014747,1.8012936148084338,8.816747546903178,1.4873499340214256,3.0866737573226395,1.9576792382482509,1.2582053164565992,1.1806928269799093,29290.73
SANTA MARIA NONOALCO,ALVARO OBREGON,19.381852671,-99.192510717,0.3666767414375561,0.514923822615154,2.62387899774503,0.4804804225949036,1.6816617245908174,0.3396560355751523,0.7605024385342986,1.361265096976482,1.347775337276229,0.4005375603948647,2.572369990529151,0.8438845493932047,2.846888624417686,1.7043667458183005,0.4970716032961441,1.4181567726725743,33591.39
SANTA MARIA INSURGENTES,CUAUHTEMOC,19.462047358,-99.146838524,0.6305173942908069,0.333995420670576,0.7582686238994147,1.3502976393917427,1.0101038870298469,0.5367493584885136,1.2550402445228663,3.6193625302617742,1.2760489032568276,1.3603846356914264,2.9068077516652453,0.7398506191691219,3.0779545122425405,1.0979677959270853,0.9447306781776532,1.3037862247490202,32590.62
SANTA FE (U HAB),ALVARO OBREGON,19.388795971,-99.206245855,0.214147125100015,0.3984988290430444,1.4320674889106657,1.7830497808026835,2.0494177244722773,0.3636642306287323,0.1932049394092297,2.575918881323384,0.4527029183596718,2.022378748000273,3.390589094702891,0.1439892496466494,4.357380313115447,2.797708853596017,1.3118554252276349,1.8084833314469533,30968.4
SANTA CRUZ MEYEHUALCO (PBLO),IZTAPALAPA,19.339429416,-99.039403648,4.587712728834118,0.6129896003938459,2.382020373675012,3.893483609109533,4.356530545580761,1.155945249972744,0.5430500312200016,2.466526019147315,3.3815667430071827,5.844334724255491,2.3599819674557803,0.1811200303001184,4.24332784595126,4.737743147695176,0.6364336001661092,7.661721666897931,14560.79
SANTA CRUZ CHAVARRIETA,XOCHIMILCO,19.227326077,-99.12277523,0.3610183908525105,0.9950019443563656,7.674859794234623,4.4551726439314585,7.35566877714414,3.03860103098942,3.383901619758213,7.432268444490352,3.5155082089476664,3.399970068923837,13.62364343350268,2.2592982769480705,7.59151143572036,4.617395356563275,4.457540855588528,4.6647415247495605,14632.03
SAN SIMON TOLNAHUAC,CUAUHTEMOC,19.462684285,-99.142863671,0.3529674365635882,0.2835032152682455,1.0154410226605242,0.933033525687298,0.6039536602348647,0.5868311398718911,0.9823645019632404,3.300296115011798,0.9303995990913112,1.6980883118426109,2.7062898565425675,0.3312022955808023,3.32764761288393,1.139604351278101,0.8894157897666869,1.5869120840107114,32076.71
SAN SEBASTIAN,AZCAPOTZALCO,19.48043176,-99.177250794,0.7562506520307245,0.5059154095453825,2.9843868903544477,0.6559903009113204,1.8626783920481675,0.2435408261565889,0.5897486874034101,0.2609178200721866,0.904213232706778,1.7305474302707908,5.375814030947505,0.5649014537789595,5.249344729489424,0.7836186191611735,0.768255459684006,1.2677786815786438,26041.15
SAN PEDRO DE LOS PINOS,ALVARO OBREGON,19.387894703,-99.191569772,0.6173401066412757,0.7906774232424516,2.066383550480035,1.016596140390058,1.857675495296788,0.5339931718036189,0.3075750798674023,1.0395172197957607,1.127105900438017,0.9536174129162776,3.24968266472447,0.465150179894689,3.0689574097328447,1.300504400658723,0.1409827217031549,0.8223942277098596,30342.44
SAN NICOLAS TOTOLAPAN (PBLO),LA MAGDALENA CONTRERAS,19.297994343,-99.244275227,1.497108373552944,1.087244993235683,1.6260904662729396,1.1195138825287585,6.457971578200738,1.979309778066335,1.0557323965588388,1.1004560815081983,6.171521434706562,1.08038973961092,1.2379937317852892,1.4319820317355865,2.686928600182644,1.4329003968790253,2.8256068684912288,5.056999030356235,28174.99
SAN MIGUEL TOPILEJO (PBLO),TLALPAN,19.199793937,-99.14745552,0.727339554971173,4.989947113117415,10.28850009949203,8.007230801663857,9.030567371755849,4.528121930925797,5.924768446533129,9.780353218431948,7.449264769102282,6.584463342819264,14.623423224340062,0.6204810883282089,9.407647710377246,5.58998700670547,6.9728921339639,7.998628029449761,1272.79
SAN MIGUEL CHAPULTEPEC II,MIGUEL HIDALGO,19.414557819,-99.181968993,1.1591692989601885,0.4374044317000096,0.9296542197333696,1.0246371150454514,1.2822067564318766,0.4917980832997511,0.406827800400979,2.201154714342753,1.486065165560551,1.640518964421399,2.1038579251265856,0.7909138457577256,2.337763883973293,1.7604787493015828,0.6636598738293218,0.4093807335031212,37679.25
SAN MATEO TLALTENANGO (PBLO),CUAJIMALPA DE MORELOS,19.337913225,-99.283412486,1.497481371330947,2.087282849085758,2.1087197619542057,2.5212476611111474,2.732204508516281,2.548074776160345,1.4392742743046376,3.164783549087134,2.0624320039492625,3.1698803435808487,2.600664851018008,1.3511444718955536,2.289579836204299,2.514332966830415,2.498545434695976,2.4854696279151085,30460.0
SAN MATEO (BARR),COYOACAN,19.352011259,-99.147782456,0.7743834932834472,0.3603733140845422,1.1283880948785918,1.2297903704670523,0.2787404598193894,0.128775251814332,0.4148570819254703,1.0869095200502608,0.8788036161866741,0.9572202716618716,0.0990512893679737,0.2057703270717761,1.141509412439688,0.8235472986263721,0.4005813076174163,1.5656756070849267,39067.72
SAN LORENZO LA CEBADA II,XOCHIMILCO,19.279414535,-99.120398607,1.971758010285193,0.5078518140602967,2.29473952379253,1.3422576027831992,1.834223937967057,0.2586472702018733,0.3936331546998107,1.8973073262650748,2.651530381283073,2.735036310756382,8.499811864946496,0.4562569708329857,4.273236599210943,1.1923018738400122,1.2400707864826512,1.3413922072298206,25912.11
SAN LORENZO LA CEBADA I,XOCHIMILCO,19.283876744,-99.120096296,1.5939590205976153,0.9473196353191844,1.9468443783380172,0.926015111767618,1.4658397748617047,0.5997221107082408,0.8733906022333766,1.5243183762773056,3.035577713445909,3.2062777644874463,8.04713755101148,0.7825139758049223,3.8964223569943752,0.9479939071662676,1.0819710397069828,1.7972518436271396,23405.54
SAN JUAN,BENITO JUAREZ,19.378711858,-99.184178795,0.7335669254316657,0.4496109408606168,1.9188441375544492,0.2463705303645107,0.7419164062667506,0.2409987025064057,1.0067911292474807,1.1310753481037104,1.3299011954108064,0.2338970980795404,2.600255155247269,0.0553579469904323,1.916120675686448,1.4748776114854392,0.1766893703947516,1.5927470772873122,31894.48
SAN JOSE TICOMAN,GUSTAVO A. MADERO,19.50525382,-99.1315516,1.2404145624280776,0.4404914533678394,0.7696428027566733,0.258797788293188,1.2821202505015157,0.253420083653202,0.6800640009125472,1.13034339077551,2.8801182487132966,1.1433484965544978,6.982618695646973,0.7999254786494965,5.155968854449283,0.5062771138964283,0.2417457969897016,1.58185949632919,20319.77
SAN JOSE DE LOS CEDROS I,CUAJIMALPA DE MORELOS,19.367440074,-99.289944982,1.9594490203807688,0.2749639506906591,1.3459920735952986,1.457451151569827,0.4100577231641132,0.5030411785330263,0.3211780073336653,2.458844161838088,1.6423562949364163,2.45240176709378,0.7332935227706359,0.6094110167295463,1.667419621468907,0.1747254780819081,0.6062733266773835,0.9976717275996854,40696.98
SAN FRANCISCO XOCOTITLA,AZCAPOTZALCO,19.468363786,-99.147200018,1.1289309212159706,0.3918293098807293,0.4088156020794961,1.5342058255860975,1.2876956319891006,0.2585348526587049,1.087324874950277,3.2250039051314867,1.0358999066967725,1.9444193095548052,3.484183110827024,1.042024877301034,3.720529373708769,0.6981060772893414,0.312397286857753,1.7931046897840068,26661.78
SAN FRANCISCO TLALTENCO (PBLO),TLAHUAC,19.305468882,-99.013418845,5.901867325834847,3.1689599961014068,6.141038521981426,5.317754270437227,6.377903542888364,2.085571839569887,4.161233336752576,6.121436054502853,7.943203356915056,6.63152794400668,4.673437798398666,3.1022339582095926,7.657143000786407,8.189293884084053,3.18056130794372,10.66505402800804,1431.46
SAN CLEMENTE,ALVARO OBREGON,19.348884098,-99.225927029,1.409072458802851,0.3672278737190398,2.880363315940824,1.7858354986960834,2.804931481730376,0.3222463258547362,0.3689866067787927,5.1393056625224585,1.3102189937248625,1.562705473937154,2.1007185696556965,0.98814461565407,3.542711507496522,1.2888305492376864,0.078726909256319,1.2796528718721656,32805.59
RINCONADA DEL SUR (U HAB),XOCHIMILCO,19.259132456,-99.120305354,1.2933246221966586,0.6201679293510511,4.296683935565069,0.9184694014503004,3.925273512759845,0.593643918685588,0.2497551746348551,3.990542470802079,1.2018908470771017,1.142363333423166,10.64899469568262,0.4344911227572596,5.375436789886762,1.0712618040287984,0.9602250931522875,1.3112678956974049,17980.35
RINCON DEL BOSQUE,MIGUEL HIDALGO,19.42883023,-99.181173961,1.1681012354775897,0.738071888560071,1.240951798220374,2.2927777451340683,1.2597133942579288,0.3751053007985537,0.4779245740548658,1.6329949346126986,1.8633107249087053,1.3261459140885423,0.745084292851725,0.7713545434324585,2.529881267060919,1.7214910420926397,0.2776792257591182,1.2635715206828688,35706.88
RESIDENCIAL ZACATENCO,GUSTAVO A. MADERO,19.50129329,-99.123142575,0.710007944255784,0.3444742977302511,0.6937129697894353,1.063444297738808,1.263731323406764,0.2753870590164246,0.5140871275443829,1.910236774684698,2.121721006510752,1.9672056328483367,6.557566347799082,0.0915138173075396,4.7181423391181685,0.2513719827313752,0.5724113045838156,1.6393962783248934,22445.72
RESIDENCIAL EMPERADORES,BENITO JUAREZ,19.368024829,-99.157569498,0.280534463003463,0.8411509773378858,0.8522765417464665,0.5557071534616117,0.7008184484549115,0.4141599428070748,0.9734877206758596,0.8478137143876632,1.6540028922516308,1.1711732529000791,2.112206500200477,0.2695374366902588,1.1279680361762103,0.3521670058147488,0.1383323165832039,1.025065185557162,33104.17
REFORMA POLITICA II,IZTAPALAPA,19.339644631,-99.032224046,3.90719950785736,0.5165566024375325,3.1323054710042784,4.58246602302484,4.965495644051167,1.3342609107239958,0.5270256579342201,3.212982595256379,4.00231230001545,6.387632594343986,1.670078146082225,0.529122918133814,4.955081061685117,5.4906769796658255,0.5487261053702517,7.336541686423357,17896.5
REAL DEL SUR-VILLAS DEL SUR-RESIDENCIAL ACOXPA,TLALPAN,19.299324454,-99.123215959,0.9223523043316284,0.8299370299139578,1.162333594808474,0.446042089349723,0.9279554871319732,0.3853327599654369,0.7640369548614838,0.9486128289639416,1.7734318403124003,4.245632685934624,6.337242374726466,0.7701388885623648,2.387767709074929,0.8091162705585646,0.2934479854852009,2.590382437185007,23569.56
PUENTE COLORADO,ALVARO OBREGON,19.347609025,-99.230486087,1.6764264626860856,0.1514283515921724,2.824640731635208,1.360783780624684,3.2102578805062727,0.8199672170365843,0.1445793504172298,4.815079445023795,1.4806363686979471,1.124961752076214,1.624631386072884,1.0677961698221072,3.779097212508821,1.3614667541711631,0.0887913876976047,1.4076361947301967,32883.29
PUEBLO NUEVO BAJO,LA MAGDALENA CONTRERAS,19.306745723,-99.245057154,1.5451399272664534,0.2758360393290101,2.0069336481722604,0.3784465687860596,5.868139751185862,1.079119184205143,0.2643824681206332,0.269391191728039,5.57807723453498,0.2717419709054127,1.0139140588440172,0.5427431245661151,2.3466371972859537,0.5470313269351177,2.564090740845792,4.269955707783668,33857.75
PRESIDENTES EJIDALES PRIMERA SECCION,COYOACAN,19.327066689,-99.127901793,1.9398067941024533,0.8874327516418201,1.559924721582587,1.4743541679635346,1.191014788506248,0.3872605849771213,0.7282326613340159,2.94744523651444,0.8540146225777668,2.4240157299258502,3.426881659831972,0.5031399352853609,2.0686669980555314,1.140982185248085,0.3697022329169043,1.691613596970434,29180.41
PRESIDENTES,ALVARO OBREGON,19.377944925,-99.222015808,1.8345416393395428,1.1560808460938683,0.6177201625118915,0.2825465729819103,4.031398216550207,0.962896122378314,1.0735604861681505,4.393122274333258,2.0090500637362103,3.261937483131716,3.260876114482122,1.9034699332920704,4.168725636612404,2.177513715404876,2.465058519313816,1.6131128781106494,29814.49
POTRERO DE SAN BERNARDINO,XOCHIMILCO,19.270093882,-99.121459929,1.87195314772246,0.3716149223474819,3.122309586742148,0.3066120180371279,2.723309416737992,0.5182012491467797,0.5260779754345806,2.7886331914192586,2.0013131942817286,1.7706860931755957,9.446287757656217,0.5260020134698634,4.712589404503728,0.2615115799559266,0.4653306955129957,0.5924985785876535,21448.87
POSTAL,BENITO JUAREZ,19.39057248,-99.142204741,1.162427144764798,0.3011163768270271,0.8634341288508404,0.4328015475727849,0.1817025005224755,0.3722357529844879,0.462537930866256,0.894997995464698,0.3376875125090113,1.0972260087432872,2.6953625012987104,0.516598862436317,0.5252878009603122,1.0486386450656913,0.5178361636128415,0.9885762610887268,37540.3
POPULAR RASTRO,VENUSTIANO CARRANZA,19.452530141,-99.118441138,0.5690028383731889,0.4328075523958978,0.8610202250653061,1.9677528598075436,0.5772380563524737,0.3285535332870174,0.1638501584166753,0.517563854624782,0.6555418555678248,2.122175060923355,1.5253130399369617,0.4759202304285856,4.558045449066952,1.4950371718825095,0.7967815669742003,1.3774007146069234,33349.04
POLVORA,ALVARO OBREGON,19.391588638,-99.204022034,0.3513145089457026,0.1772690335641412,1.804102744676071,2.0567685204992747,1.661950997506382,0.183533427090173,0.4132831538770729,2.3658779747129066,0.2739362758547883,2.022104255787071,3.644231623540733,0.335997778662954,4.40465740071923,2.55092230899398,1.1154791570938671,1.9124359681238183,31301.49
PETROLERA TAXQUEA,COYOACAN,19.338026287,-99.132788153,1.3563155978159958,0.4987457616312895,0.9042007613167956,1.2918940146429905,1.0377939402754737,0.3082001746118984,1.5410464822744625,1.8233067134741496,0.2207821418226278,1.4860152199937766,2.1826463138870897,0.8045628424021417,1.073760046652397,1.364324309040152,0.2317120337168849,1.5733280648177688,32182.51
PERIODISTA,MIGUEL HIDALGO,19.447486226,-99.218902788,1.5171968499017836,0.6008396921799426,1.829197657456048,2.039320033842732,2.045043934120496,0.2871818477027081,0.5951113287859119,2.9877479717376074,2.856885796955606,2.9484537163175126,0.5367866533590112,0.7852844198902992,4.716677975985293,3.1316617608975554,0.9743926928152464,0.2861911975383159,39090.99
PERALVILLO I,CUAUHTEMOC,19.463422389,-99.137942326,0.5266007108383797,0.7301706627767861,1.1917115579533486,0.4299415812838303,0.214395723141274,0.2607446573083227,0.4990851104770448,2.889224457639052,0.6509538604175349,1.5954725423644474,2.529733432823705,0.2472901239941265,3.676311671004799,0.8910044025219822,0.8676312264701759,1.1413918063598945,31754.81
PEMEX PRADOS DEL ROSARIO (U HAB),AZCAPOTZALCO,19.504564232,-99.208121103,0.9534741592304956,0.7801355472998208,0.3325590261746966,1.007905348589634,2.617445543538837,1.3194718270614971,0.5839560605396478,3.642709606593516,2.8909532496771324,3.766991806529007,3.122179619236091,1.6887572419234105,4.650576027176769,2.317060426083442,2.4639449011125727,2.3434720496446664,32197.83
PEDREGAL DE STO DOMINGO IV,COYOACAN,19.328673208,-99.166392312,1.0858036231592358,0.8025186781866949,2.482625892897405,1.508133586539866,0.3951041468770611,0.6845440723881453,0.9443500929402794,1.652013767258213,1.9841481512611547,1.2671299703944818,3.030901148946417,0.8861436651753544,0.9365270681072424,2.436367957797048,0.6829656881253063,1.1069713578525349,38795.23
PEDREGAL DE SANTA URSULA III,COYOACAN,19.308538079,-99.157964637,1.303035534736088,0.1764939334305817,1.6346761673370254,1.7008447898227397,1.3390141142943817,0.5622446492318788,0.6820827080654045,0.7594282408216735,1.4005060101287825,0.5131002905554731,4.8544856702912975,0.2543769389336335,1.44312946999852,1.2775639640733527,0.6676554483763526,0.5621318924246792,35172.77
PEDREGAL DE SANTA URSULA I,COYOACAN,19.315741452,-99.146558154,1.932789366515686,1.0107772589573696,1.4790239316988265,2.007140396146155,2.048142106712461,0.6787483754241511,0.6443912837101445,1.5410509495757256,1.5167066033223895,1.537085844858602,3.947890100894513,1.255108350991751,0.679994708655293,1.202236175793876,0.7789780489849532,0.7291516525008331,35008.47
PEDREGAL DE SAN FRANCISCO (FRACC),COYOACAN,19.338874223,-99.16547983,0.7746744134344051,0.372425017717397,1.4171383052770608,0.8776361034959902,0.6745343334446127,0.4235108046070296,0.5485701811529743,0.8335997903081223,1.6073792933711282,0.8270271254677098,2.273586105115603,0.3719566156572587,1.448098874305037,2.0680996054117213,0.5603048202473504,0.8069316583188322,38626.82
PAULINO NAVARRO,CUAUHTEMOC,19.411589311,-99.130733407,1.2614055389046146,1.0045528370994372,1.1242841602745366,2.278592139995,1.1899399509854285,0.3439395582783448,0.993987857851643,1.772634844804131,1.134264956715713,1.851451121261404,2.5922747727349806,0.5534581282354647,2.145550336016187,1.970567803375625,0.4655832980789917,1.90005140664661,29864.58
PASEOS DE TAXQUEA II,COYOACAN,19.343060328,-99.126137779,2.010659368149573,1.1488774131429036,1.3662806334742377,1.1473265714051426,0.7778977784001739,0.0130186164384076,1.9798489099430008,1.173957243645562,0.8085257591979941,1.1737824580048946,2.485729572395864,0.4096313958225205,1.4376143857884651,1.6359659702408234,0.0648974063738721,2.341555526229256,25482.35
PASEO DE LAS LOMAS-SAN GABRIEL,ALVARO OBREGON,19.378438558,-99.254682862,0.4963160243489182,0.4915889754327346,1.82617264560827,3.697061069609841,3.7794733305287087,0.4849274206217246,0.1149293679935139,1.367740272635256,1.5735188246990104,1.3661435792576455,0.2064414386629792,1.907214866850408,1.3861312077467327,3.319291047614032,0.1078993359577431,0.1702435204867594,43995.7
PARAJE 38,TLALPAN,19.26579886,-99.208996223,3.692276119320903,2.276360984418897,2.430539690896956,3.68173608984128,4.690628131746151,2.2171640342045964,3.71785176064115,2.895018529591188,6.449298750612648,3.1109818007080507,5.211217543492939,2.871355125534093,4.955427510449486,0.7073815621540213,4.03211371183079,4.642216666014908,19734.71
OBRERO POPULAR,AZCAPOTZALCO,19.463575069,-99.174071643,1.2173090900991677,0.7004370784842997,1.8725447307483027,0.842322620154231,1.1173557233392362,0.3035592261162889,1.3267249279168658,1.9468358063503663,1.6451756144029583,0.7314730717491418,3.6605633650494274,0.7245477641462101,3.4090648878166108,1.7738524476113826,0.4494444236897161,0.8480211328207332,29974.94
OBRERA II,CUAUHTEMOC,19.414920227,-99.138323447,0.8352972114016533,0.2506549374242409,1.0161921136081666,2.202060005853904,0.8813310148522515,0.2061821532952847,0.7603720199957235,1.6963069771571502,0.3699248965370855,1.4401310057364265,1.839584759846836,0.2705585701025634,2.232338769342256,1.733316035080037,0.3921971335729732,1.6569626096961445,33964.25
