Colonia,Alcaldía,lat,lon,hospital_near,hospital_dist(km),pharmacy_near,pharmacy_dist(km),clinic_near,clinic_dist(km),dentist_near,dentist_dist(km),doctors_near,doctors_dist(km),convenience_near,convenience_dist(km),supermarket_near,supermarket_dist(km),butcher_near,butcher_dist(km),marketplace_near,marketplace_dist(km),greengrocer_near,greengrocer_dist(km),mall_near,mall_dist(km),school_near,school_dist(km),university_near,university_dist(km),kindergarten_near,kindergarten_dist(km),bank_near,bank_dist(km),atm_near,atm_dist(km),target
PENSIL NORTE,MIGUEL HIDALGO,19.450483928,-99.196981032,44,0.6625285017291488,347,0.8631330023215574,2,0.32384187053923713,66,2.2441484553481446,44,1.44225778174068,562,0.4194503675480322,201,0.5501341949747721,10,2.1949069532563064,13,1.0739586864893296,14,2.1845877646243608,4,1.7537035452727212,93,0.61287033190778,6,4.316282119308884,55,2.5239856454062553,21,0.2667029674153344,82,1.1993869435608566,23165.833333333
PENSADOR MEXICANO II,VENUSTIANO CARRANZA,19.442073014,-99.088287052,46,1.4652521632132118,296,1.2660417508653763,52,2.701442191860601,42,2.5350072785324866,58,2.087591712819508,724,0.9062032725152592,427,0.6280583111041925,42,2.673159217668187,56,2.4206172321067743,24,2.731031464549691,24,0.5574405455179446,128,0.4594231756276856,16,5.127444254302049,34,4.40767078006259,51,0.5100317942421962,90,2.4284135990391964,28786.333333333
PEMEX LINDAVISTA (U HAB),GUSTAVO A. MADERO,19.506422292,-99.133830946,32,1.008846214936588,573,0.5663436015785186,41,0.7501405217562032,97,0.3464833812146587,85,1.08872252962996,1279,0.47992680868353016,221,0.9233732404968131,95,0.9405121386261942,60,2.844572130965829,65,0.959651644490418,12,7.127512876806827,337,0.9856179320336931,74,5.294815795187705,44,0.7611631399317028,421,0.47466905518926034,106,1.3510940988659375,30000.0
PEDREGAL DE STO DOMINGO VI,COYOACAN,19.324678669,-99.164713506,137,1.3653196534858218,116,0.7760972014983526,20,2.549254680521199,46,1.5517636814086546,24,0.21493575028966222,1016,0.6845770983480289,329,1.1193233222859549,39,1.1747593915004442,71,1.6199712965302355,35,1.0009613961941326,0,3.382641501499179,138,0.6131710516188019,53,1.1893015737393127,36,2.5291554066654416,646,1.1265193443649462,76,1.3566504614504842,35000.0
PEDREGAL DE STO DOMINGO III,COYOACAN,19.331176668,-99.163627682,138,1.3829303138552977,401,0.4993039157247994,32,2.1286633957672545,46,1.160079668981067,24,0.745640067291214,1081,0.49892196784575293,92,0.5591761990192116,20,1.5825370090767226,49,1.987021721648896,23,1.5752251399887505,21,2.753823192972015,138,0.8457268359931867,52,1.2362462020757892,36,2.053957765360263,167,0.5623663211134738,76,0.7049800961697488,21865.0
PEDREGAL DE STO DOMINGO II,COYOACAN,19.333534883,-99.161965698,36,1.4639979264692846,401,0.2846862199467943,32,1.8321880446275796,46,0.9741174044884362,24,1.0584140463652394,1081,0.18506907819177512,92,0.25344797977262784,20,1.3029502312209755,49,1.6740530438812207,23,1.2956362382047002,21,2.4392162490805673,506,0.9740464319884128,52,1.4668032856687472,36,1.7953182423961114,167,0.254199339814155,76,0.405980902899442,35359.0
PEDREGAL DE STA URSULA XITLA,TLALPAN,19.273648424,-99.178193324,73,2.042554405719579,97,0.8122712635629754,23,1.626880393874691,43,1.8348634452862773,67,1.3587432942520574,287,0.8595834778863017,204,0.7002045267681752,5,1.0103381837006904,71,4.261334164332819,3,1.5054248198098612,5,5.924773402829388,126,1.8515169276692274,8,1.7178089710545559,57,1.1002596622448952,570,1.0465054492511772,108,2.346436799540278,16077.0
PEDREGAL DE SN NICOLAS 4A SECC II,TLALPAN,19.278694046,-99.23416777,91,0.9408349779816005,278,1.0057709644244066,68,1.8033314816298929,57,1.8417716281106997,14,7.016546102701094,804,0.20966133904106912,192,0.8416665891588171,28,0.11262818977045588,76,7.331176946662177,6,3.470329745479716,7,2.976315211940979,303,0.724812730010335,12,3.868467820718526,10,3.609371709873727,23,3.8246511843731184,108,6.24869346802254,22952.0
PEDREGAL DE SN NICOLAS 4A SECC I,TLALPAN,19.27728732,-99.239615357,91,1.1361040349261686,278,0.7855920149027985,68,2.389112127565318,9,2.2338817484501226,14,7.598706207701598,803,0.7847142691797063,192,0.6975891403173985,28,0.6885858297762899,76,7.736379927349178,6,3.426402303633006,7,3.1591840128637965,301,0.5987897648638412,12,4.2152114288319025,19,3.779200478011884,23,4.204217840591103,108,6.84134573829519,23864.0
PEDREGAL DE SN NICOLAS 3A SECC,TLALPAN,19.283228663,-99.239520275,91,0.5474344026428167,278,1.436336723406619,78,1.9215409452595265,9,1.6057946736133695,14,7.326690437829837,447,0.7151129568668261,192,0.0923330402766043,28,0.8598704020034338,76,7.1631413845709595,6,2.79522817247401,7,2.5046787322493764,301,1.222515892021297,12,3.616092667306246,19,3.148153385916653,23,3.6268798062118504,54,6.387230159856739,29000.0
PEDREGAL DE SN NICOLAS 1A SECC,TLALPAN,19.294179728,-99.236700973,91,0.8058403969978394,104,1.8622956973737912,78,0.896085713149954,9,0.4124935984173883,78,6.263461199687751,447,1.2152555037821744,133,1.2299025592928494,28,1.7978967445151903,76,5.98646385950705,6,1.8535431457626097,7,1.2574881072821735,67,2.071723561955853,12,2.4213975162848667,19,2.184113826195535,23,2.4732678333131917,54,5.136937364446282,21390.4
PEDREGAL DE SANTA URSULA IV,COYOACAN,19.313524884,-99.157288214,135,1.8576440604762412,123,0.3866508190490905,20,2.042102649303932,10,1.8989830644578545,24,1.6254819966506113,732,0.42918319545036926,329,0.4903188365308122,39,0.428872854895321,71,1.4558850279403839,28,0.4234996053030131,21,4.297751541354204,144,0.24404118857335966,11,1.7336873363755672,35,1.818557124582967,441,0.4617268195359535,74,1.1158982059959623,30000.0
PEDREGAL DE SANTA URSULA II,COYOACAN,19.30811917,-99.149645941,135,1.7231555820196178,123,0.8473806741125741,18,1.7982053417946793,22,1.6932333032130287,60,1.178165156562401,472,0.5626728669617695,207,1.1420873685902628,39,1.4130232848999502,10,2.255511413084187,10,1.3048822544312209,21,4.794097241058756,145,0.8572329255009261,11,1.076160171303463,35,1.37295917355301,373,0.5822194385200845,74,1.1577779384396314,17592.5
PEDREGAL DE SAN ANGEL (AMPL),COYOACAN,19.307462861,-99.19604734,6,1.1483496628818162,74,1.8765466873223562,20,2.417469991934283,10,2.3018767363147092,14,2.2734932908957295,226,2.147668997712047,18,0.7331073599187865,12,2.305382852016449,71,2.6669454849741636,4,2.583512307406144,5,1.9382769965637996,16,2.101999166907052,56,1.1175553549586925,59,2.6210270662312385,538,1.4575535724093476,108,2.44089406890948,49353.789473684
PEDREGAL 2 (CONJ HAB),LA MAGDALENA CONTRERAS,19.307471333,-99.229119772,43,1.6864275715790813,173,0.5771352163886614,78,1.1383289363140077,9,1.3025099016190511,78,4.608709072333411,640,1.0093783673537844,133,0.9375063187957108,6,1.9317948411445094,76,4.3276299170856785,5,1.9363546797245443,7,0.7065772442692293,67,0.7904298392759703,12,0.7822082437811713,19,2.0892891144483583,23,0.9277220581813045,54,3.4986023425364037,38850.0
PASTEROS,AZCAPOTZALCO,19.49402397,-99.196006747,34,0.8610727518727029,306,0.2821194208313164,57,1.9966911892557146,18,0.7201070152495211,6,1.362414277331851,488,1.5067832005872823,337,1.2218374983774454,1,2.2623952823296993,22,1.2904223373727028,2,3.5748877918768374,8,4.846008369400079,160,0.398421233664722,5,5.347232338607118,14,2.0936437333296567,152,1.5790104288207456,42,2.4308506287563443,29707.0
PASEOS DEL SUR,XOCHIMILCO,19.274616614,-99.122996905,17,1.836418105446341,258,0.280499528493787,15,2.5993686504688585,20,0.8316607382423402,5,2.195316706664562,470,0.14989264591676552,145,0.31552724730048903,14,2.2606316769776265,15,2.4707108625274405,18,2.1370866242695628,21,8.918162611503021,184,0.41079371758127864,0,4.292140272178439,43,0.7540010389317539,321,0.8930542662009905,37,0.7449120278823872,24208.0
PASEOS DE TAXQUEA I,COYOACAN,19.348368583,-99.124475551,65,1.5084036857347383,534,0.5744451247561662,1,1.030689535009263,76,0.5532812105014869,42,1.3040420175883123,1229,0.566620370425976,157,1.7583224044843915,52,0.6467752517580536,9,1.3525258855209907,47,0.5589447615755637,21,2.5089303571553505,501,0.8722783632008758,78,1.631189913862766,70,1.0356611211647855,326,0.5557572832161098,110,2.706837310588689,29361.609756098
PASEOS DE CHURUBUSCO,IZTAPALAPA,19.382436145,-99.086542968,84,1.01165377362366,209,0.7439468422122187,35,3.638694860333649,26,2.033171331937948,17,1.6407496733223936,499,0.18895537165769405,189,0.44582741259426856,19,2.018511607767818,18,1.63945368997097,15,1.0625031727860268,27,2.78835981713128,87,1.7322832021763297,16,1.5965132721739201,3,2.4453479487844416,343,0.808401349553511,91,2.4965772542228937,46244.25
PARQUES DEL PEDREGAL,TLALPAN,19.299534,-99.193924452,6,1.1734445383342869,106,1.460004772256629,23,1.6934977431652056,43,1.8629386626722757,14,2.209714565617415,226,1.4483287037963504,18,0.6598656405225858,2,1.817786437249222,71,2.7443646412357725,3,1.8358131795451305,5,2.6597040584870926,16,2.560289926093097,56,1.4113384038009995,59,1.8667254065891945,323,0.9146416726849367,108,1.8444089764434533,47048.884615385
PARQUE SAN ANDRES,COYOACAN,19.345122632,-99.148629478,160,0.2657836601521421,352,0.1162322952315293,87,1.010447728375178,23,0.9491333363365915,51,0.1400870502367984,799,0.24242374471252262,420,0.34378793886882575,24,0.3852904917659414,49,0.3109602586083751,20,0.6498159169036661,21,0.6785995870613635,392,0.34624072794480887,78,0.9417805611862439,36,0.7702953008293298,290,0.3117820033572415,110,0.8046105498402145,52237.75
PARQUE RESIDENCIAL SAN ANTONIO (U HAB),ALVARO OBREGON,19.386733545,-99.192328782,141,0.7644444334132083,483,0.9234716494938218,7,2.214094342247971,73,0.9436386114143256,65,1.9501060873509026,899,0.6224316731365408,354,0.39888927570510035,66,1.135407607273925,37,1.0843306087806317,13,0.8514229357039339,25,3.107248418561779,314,0.6115243290087983,66,3.0699254650867287,71,1.417703614253728,689,0.29265561539251844,58,0.969572466089802,29903.875
PANTITLAN V,IZTACALCO,19.405732506,-99.060579254,120,3.0926961141864435,262,0.4479010900017286,35,2.6510170195111304,31,3.086367176339859,40,2.71031701857354,557,0.6797034443840269,47,0.561932337682855,21,2.7148274553990412,54,2.0373903065845433,25,2.757049648846541,27,4.970881308896037,249,0.6326167915959254,16,3.4040873105880243,4,1.2838828057524736,377,0.548451003715324,90,2.6154881226356688,11072.0
PANTITLAN IV,IZTACALCO,19.40732202,-99.06559623,120,2.5482067964953807,262,0.5300591584969054,35,2.0980895890307907,31,2.540882856398128,40,2.1593237093971034,557,0.7829696504694941,47,0.8673530701067393,21,2.1611089624191124,54,2.1050587866222363,25,2.2056309463043924,24,4.715845815817717,249,0.4835379934742308,16,2.979558061787065,4,1.3561287935077875,64,0.5791417734547668,90,2.134363562642886,16785.666666667
PANTITLAN III,IZTACALCO,19.411215931,-99.072402452,120,1.7133645088642495,326,0.6930629134526192,35,1.2735977343034095,31,1.7061797125981881,40,1.3294183224834029,1108,0.5374520165348069,276,1.3654219222660129,21,1.3401129803096177,56,2.0400921415518662,25,1.3765650048289433,24,3.945261330426214,249,1.144376607767132,16,2.6077764792403237,4,1.9330887747701273,70,0.424280389752562,90,1.3857160443520453,20059.578947368
PANTITLAN II,IZTACALCO,19.417002278,-99.059339166,120,2.8517835548733657,262,1.62900667111629,35,2.5787091420622463,31,2.8568618002417856,40,2.593913371383428,1109,0.1666240754042723,356,0.9255516730388186,21,2.6550685865466024,56,3.1624844246618022,24,2.6191397308041573,24,4.4352085505491985,249,1.7024741121398492,16,4.088033001812608,4,2.514599100061122,378,0.40362806290774705,90,2.06102403455908,14356.0
PANTITLAN I,IZTACALCO,19.417133443,-99.066185006,120,2.135521114020959,326,1.5823812912681123,35,1.8660130248716935,31,2.140085705115933,40,1.8779890987701349,1124,0.16052544167393634,356,0.7173998408369614,21,1.9426518608160215,56,2.448757135908921,24,1.9011571788433095,24,3.8708465004763593,249,1.5741079480734073,16,3.5315380741569586,4,2.448299271000845,378,0.8768254244726487,90,1.3846034434040033,20209.0
PALO ALTO (GRANJAS),CUAJIMALPA DE MORELOS,19.382751562,-99.255167109,114,0.016091302186056863,606,0.8985005245792604,84,2.108836021678618,44,3.774902624590219,83,3.9560810467537664,1033,0.9532859880296704,239,0.5971923336824861,105,0.9875075531205851,72,1.9740240635502788,72,0.9871442162918452,11,0.553507065804267,428,2.3825852012073554,4,1.819969559775948,12,3.6738686993770457,431,0.5829838228861819,39,0.6456047278090803,47427.1
PALMITAS (POLANCO),MIGUEL HIDALGO,19.430333013,-99.204499029,1,0.9136195125779971,395,0.24820556808980176,42,0.576099244784843,35,2.670043189253826,45,1.140078118439623,834,0.13788444996180205,304,0.3781540047996353,10,0.8281864837583717,13,1.8122451538585724,27,0.7810523598540002,4,0.8621070130563105,429,0.7031654811119498,6,4.872464654543852,55,0.7812296431660144,487,0.2412027762001283,95,0.6128507245984773,62016.5
PALMAS,ALVARO OBREGON,19.376428855,-99.21283918,111,1.6112434196192016,305,1.1400754118597651,10,0.7509855067344391,44,0.7362635145222238,63,3.582716697066664,645,1.428956128649071,19,1.2282304448277042,66,3.537086312004628,37,1.8763134020804058,21,2.3040612137924485,25,2.4581126067964956,88,1.300573998674564,1,4.110956442153635,12,2.5722911758986835,201,2.3399970901536205,1,0.6856092985823736,47137.0
OXTOPULCO UNIVERSIDAD,COYOACAN,19.342056848,-99.183049818,136,1.4496162464768392,27,0.3286726779844087,32,2.736045940915211,30,2.5306265292584817,33,1.0404734123890667,111,0.16397675094869713,233,0.7870615571883126,20,2.311842268619158,75,2.0194333110708054,23,2.3099939151153905,0,1.0925926023441468,213,0.9800332039114803,3,0.7887071680851263,36,3.9287931146207415,3,0.42472953952302533,19,0.2179473397509783,52008.666666667
OLIVAR DE LOS PADRES,ALVARO OBREGON,19.336239782,-99.234155032,43,1.9387342019333362,486,0.29806921672024306,84,3.9814036418529977,62,0.46396292939393996,78,3.481610315652226,386,0.42193162691439845,60,0.7947672960015184,6,3.5001316762203984,12,2.800375619608921,37,0.510616460048995,13,0.9711941954154506,395,1.1367361958534012,13,2.847613249892818,12,2.6615713981225286,671,0.18970741446823455,54,1.3338429850965279,39643.688311688
OLIMPICA,COYOACAN,19.304035948,-99.169444443,135,1.1333304975867462,108,0.5715919685447399,20,0.42767309693274314,10,0.6057415582473771,15,0.5988552948430712,243,0.19008290795081706,172,0.3142401774461213,12,0.6164311430342487,71,0.830049684460524,10,1.199063847370221,0,4.6301118734647035,144,1.452163737973045,0,1.580893536215,35,1.6184500610696064,197,0.35965231574274126,33,0.505873053052555,43247.2
OJO DE AGUA,TLAHUAC,19.289654192,-99.01290973,76,7.610310405636407,338,3.4220647770141612,21,7.3116945116429894,1,5.522548118842505,66,6.8205070028775845,782,1.0454163562677883,124,4.905293355212554,58,6.65778546459259,74,8.539808907772953,41,6.720744437490902,2,6.428302685725274,400,3.5254443889394733,65,7.13326888420998,30,7.81761137682659,486,2.507691750968474,37,12.191543668354447,22143.0
OCOTLA - OCOTLA CHICO,TLALPAN,19.209932173,-99.168103605,45,3.1316104957320516,180,4.010407678118292,23,8.71616248578228,20,8.071722507414004,67,7.679763738457636,258,3.720070260874908,139,4.140971014030855,5,8.03234113509398,55,8.042877767085708,18,6.5211679541046665,5,12.698397619344052,116,2.9197128238460826,8,8.105296117396458,18,4.224854760555508,336,6.285065816146439,37,7.866688306378764,37500.0
OCOTILLOS,ALVARO OBREGON,19.340678342,-99.238725731,43,2.3641084631745604,486,0.4274065670498857,84,3.4583273062251902,62,0.3230016117452555,78,3.9455508773729933,1034,0.35181065077843726,403,0.43452900956161666,6,3.8136090197514605,12,2.5155488822249774,37,0.18339672020013664,13,0.48378820237051195,395,0.7333108796006803,77,3.3776746019743977,12,2.322050870063033,514,0.305930032326562,54,1.8191239900935101,33929.0
OCHO DE AGOSTO,ALVARO OBREGON,19.393310352,-99.189196928,141,0.27611903821235045,213,0.35211878783084066,7,1.4874172455821733,73,1.529907885426414,63,1.3779182513982762,290,0.46788443683987824,354,0.6329443328956411,66,0.9453002684834063,1,1.065846410973828,13,1.5337071538419975,25,3.892272673724879,314,0.31524374520317844,66,3.2488489868060384,71,1.020858837818835,689,0.5135092398814699,58,0.3537730761353286,40685.777777778
OBSERVATORIO,MIGUEL HIDALGO,19.405233265,-99.192526199,141,1.6087891495206894,176,0.7046278916975243,7,1.6384721092466346,35,0.5906168122064591,63,0.332362518701972,10,0.6292109837615684,80,0.7305153604162788,66,2.1701000126944257,1,0.4626016159872971,13,2.8753376067035914,19,3.1367462323820487,10,0.8589458989728406,17,3.633038136517979,22,1.8503750485380903,550,1.794261058916919,47,0.9613822795073809,50978.0
OBRERA I,CUAUHTEMOC,19.420070378,-99.138626124,113,0.38319324584155284,185,0.20306393893193825,40,0.9040895052747254,41,2.742962293890335,11,0.47415623022568487,187,0.3675417932082736,350,0.5269537225403794,23,1.4060706583592721,57,0.21249869085389364,26,0.8976139722894774,1,2.0135125756902315,80,0.4383523087627562,62,2.2384440153983918,34,1.9541640501901534,535,0.5077562050055462,27,1.2259063038341944,44358.0
NUEVO SAN RAFAEL (BARR),AZCAPOTZALCO,19.489293398,-99.18812555,35,0.6326507829019975,77,0.537715773697686,57,2.9496272878073038,59,0.9307140148670514,6,1.1253778549299018,488,0.5887061007131053,88,1.2588964763695836,1,1.5845423813706312,22,0.5545658428185056,2,2.7823365989887696,3,5.2614212076911295,169,0.3791048335768941,5,6.055495557663588,14,1.2439992928861423,152,0.6011262514379236,42,1.9384730052132169,25439.0
NUEVA VALLEJO,GUSTAVO A. MADERO,19.490936793,-99.148575232,98,1.7097698714046583,302,1.2992306588569762,25,0.7178556855730447,97,2.13804029943838,79,2.222053750572695,569,0.4172645486891178,268,0.6531897436733889,77,1.646877138854022,60,0.6547809132901657,62,2.97024647034146,12,5.783579057078066,352,0.6405011227912137,6,6.125556130495655,50,1.8771038344906665,282,1.0205194885541367,109,1.5410350106672597,22198.0
NUEVA SANTA MARIA,AZCAPOTZALCO,19.461732429,-99.167023144,61,1.1270706220026265,110,0.9829571720425342,27,1.8009488012487491,66,1.1598758767711517,47,0.3750051380945146,335,0.39036357490330675,222,0.7954801390637339,0,2.3014370694416533,33,1.3215528328526132,2,1.4982825069775605,19,3.816277952135961,43,1.0407751809506443,6,2.9279248901741908,39,1.6548305011556395,207,0.4186651758654698,86,1.0771300201561917,22781.333333333
NUEVA ORIENTAL COAPA-EX HACIENDA COAPA,TLALPAN,19.297492908,-99.128480269,90,0.38922197467221264,236,0.32312879195533917,16,0.5736050343128122,21,0.3960067483551357,5,0.4957913374558052,294,0.29352698583775694,346,0.27994389134434844,14,0.4441420745488037,30,2.2612052908431615,10,3.807880350955079,21,6.321490994656919,243,0.5572122506366194,11,2.151818096719175,6,0.9724993741624256,371,0.3714539811769521,23,2.435929225318437,26699.866666667
NUEVA DIAZ ORDAZ,COYOACAN,19.325271468,-99.147239453,161,1.5860939005545964,89,0.6938341724753609,12,1.9976766229159726,46,1.018113966475516,54,1.9460056053950499,307,0.8083473994810749,144,0.42149860539727413,39,1.8816866084838726,10,1.512646993731533,20,1.5850361947087086,21,2.8862012487702278,215,1.0654077197845722,11,1.5258729437686773,11,1.4892161407551705,637,0.805737991910286,23,1.2415963215405854,16569.0
